date,X000001,X000166,X000686,X000712,X000728,X000750,X000776,X000783,X002142,X002500,X002673,X002736,X600000,X600015,X600016,X600030,X600036,X600061,X600109,X600369,X600837,X600958,X600999,X601009,X601099,X601166,X601169,X601198,X601211,X601288,X601318,X601328,X601336,X601377,X601398,X601555,X601601,X601628,X601688,X601788,X601818,X601901,X601939,X601988,X601998
2016/4/25,10.5,8.24,12.31,19.09,16.88,11.04,15.98,9.48,13.68,12.14,23.67,15.5,17.88,10.07,9.44,16.76,17.9,16.68,13.24,8.07,15.47,18.22,17.01,15.87,6.52,16.1,10.48,24.08,18.7,3.13,32.32,5.4,39.99,8.28,4.27,12.38,27.77,21.9,17.69,18.05,3.65,7.51,4.69,3.35,5.88
2016/4/26,10.59,8.34,12.45,19.33,17.05,11.33,16.14,9.62,13.75,12.3,24.45,15.65,17.92,10.11,9.46,16.87,17.91,16.9,13.4,8.15,15.49,18.33,17.13,16.09,6.61,16.16,10.46,24.56,18.87,3.13,32.39,5.42,40.15,8.4,4.28,12.55,27.79,22.01,17.96,18.18,3.65,7.59,4.7,3.36,5.89
2016/4/27,10.57,8.42,12.21,19.13,16.81,11.3,15.9,9.62,13.84,11.97,23.83,15.51,17.86,10.15,9.39,16.61,17.88,16.59,13.13,8.08,15.38,18.16,16.86,16.27,6.51,16.15,10.49,24.1,18.57,3.12,32.26,5.39,40.01,8.24,4.28,12.38,27.73,21.95,17.62,17.74,3.65,7.49,4.68,3.35,5.87
2016/4/28,10.66,8.44,12.39,19.04,16.86,11.24,15.84,9.7,14.25,12.28,24.07,15.38,17.9,10.26,9.37,16.51,17.88,16.68,13.13,8.1,15.01,17.99,16.83,16.92,6.49,16.18,10.47,24.56,18.31,3.13,32.19,5.42,40.09,8.22,4.28,12.45,27.72,21.8,17.5,17.64,3.68,7.47,4.7,3.37,5.9
2016/4/29,10.57,8.4,12.27,18.99,16.74,11.13,15.81,9.37,14.02,12.11,23.61,15.33,17.83,10.17,9.3,16.44,17.75,16.51,13.06,8.06,15.03,18.07,16.73,16.81,6.47,16.12,10.3,24.26,18.28,3.12,32.04,5.38,39.9,8.17,4.26,12.31,27.61,21.69,17.41,17.36,3.65,7.51,4.69,3.35,5.87
2016/5/3,10.68,8.56,12.67,19.61,17.24,11.47,16.29,9.6,14.28,12.91,24.69,15.74,18.12,10.27,9.38,16.82,17.7,17.25,13.41,8.19,15.14,18.47,17.11,17.17,6.61,16.15,10.3,25.19,18.63,3.14,31.91,5.44,40,8.35,4.28,12.71,27.31,22.08,17.74,17.86,3.69,7.67,4.74,3.37,5.97
2016/5/4,10.72,8.49,12.55,19.53,17.09,11.4,16.2,9.56,14.58,12.77,24.54,15.61,18.08,10.34,9.38,16.71,17.65,17.19,13.4,8.19,15.08,18.2,16.95,17.19,6.59,16.17,10.32,24.91,18.51,3.13,31.93,5.43,39.89,8.34,4.27,12.68,27.28,22.02,17.8,17.73,3.68,7.62,4.72,3.37,5.97
2016/5/5,10.72,8.47,12.69,19.61,17.1,11.51,16.23,9.61,14.55,13.1,24.71,15.66,18.06,10.3,9.36,16.73,17.62,17.26,13.49,8.15,15.02,18.19,16.96,17.18,6.6,16.17,10.32,24.99,18.51,3.13,31.95,5.42,39.78,8.33,4.28,12.72,27.22,21.97,17.75,17.7,3.69,7.59,4.74,3.37,5.97
2016/5/6,10.52,8.2,12.12,18.72,16.15,10.9,15.71,9.2,14.13,12.7,23,15.1,17.73,10.11,9.26,16.1,17.32,16.04,12.92,7.8,14.74,17.64,16.26,16.86,6.32,16.02,10.26,23.55,17.99,3.1,31.4,5.35,38.7,7.99,4.24,12.16,26.11,21.12,16.81,16.75,3.63,7.25,4.69,3.33,5.82
2016/5/9,10.35,8,11.51,17.57,15.66,10.53,15.16,8.84,14.03,12.55,21.73,14.47,17.51,10.01,9.22,15.65,17.3,15.45,12.34,7.6,14.6,17.01,15.58,16.9,6.18,15.81,10.3,22.28,17.41,3.07,31.16,5.28,38.55,7.72,4.17,11.42,25.96,20.47,16.34,16.08,3.56,6.94,4.65,3.28,5.61
2016/5/10,10.28,8,11.5,17.59,15.67,10.51,15.22,8.8,14.09,12.44,21.87,14.4,17.48,10.03,9.26,15.6,17.04,15.42,12.31,7.73,14.49,17.01,15.52,16.65,6.21,15.67,10.25,22.42,17.27,3.07,31.19,5.25,38.3,7.72,4.16,11.4,25.79,20.26,16.01,16.14,3.55,6.92,4.69,3.27,5.58
2016/5/11,10.37,7.96,11.47,17.43,15.58,10.41,15.16,8.77,14.56,12.19,21.64,14.32,17.45,10.06,9.28,15.57,17.15,15.5,12.17,7.64,14.45,16.88,15.48,17.13,6.23,15.73,10.27,22.08,17.29,3.07,31.25,5.27,38.57,7.67,4.19,11.22,25.83,20.56,15.94,16.02,3.57,6.86,4.7,3.27,5.63
2016/5/12,10.38,8.06,11.42,17.5,15.63,10.5,15.34,8.8,14.75,12.32,21.97,14.61,17.41,10.02,9.27,15.6,17.46,15.61,12.28,7.7,14.6,16.91,15.61,17.13,6.21,15.91,10.33,22.2,17.29,3.05,31.71,5.25,39.32,7.75,4.18,11.46,26.59,21.05,15.9,16.16,3.55,6.88,4.69,3.25,5.57
2016/5/13,10.35,8.06,11.55,17.58,15.41,10.33,15.22,8.74,14.56,12.18,21.66,14.51,17.24,9.97,9.19,15.41,17.57,15.4,12.16,7.72,14.52,16.78,15.61,17.01,6.11,15.94,10.3,21.87,17.17,3.05,31.72,5.24,39.43,7.66,4.22,11.36,26.59,20.74,15.68,16.05,3.54,6.85,4.69,3.25,5.51
2016/5/16,10.36,8.08,11.61,17.67,15.6,10.56,15.33,8.82,14.65,12.4,22.03,14.61,17.29,9.98,9.2,15.57,17.5,15.58,12.3,7.73,14.44,16.87,15.69,17.05,6.15,15.91,10.32,22.07,17.3,3.06,31.61,5.26,39.58,7.73,4.25,11.48,26.45,20.69,15.79,16.29,3.55,6.91,4.7,3.25,5.56
2016/5/17,10.3,8.06,11.62,17.88,15.73,10.57,15.34,8.9,14.54,12.85,22.25,14.62,17.25,9.93,9.08,15.57,17.48,15.65,12.31,7.74,14.43,16.9,15.65,17.09,6.16,15.85,10.33,22.11,17.4,3.06,31.51,5.25,39.7,7.73,4.25,11.47,26.44,20.73,15.92,16.51,3.52,6.93,4.69,3.24,5.52
2016/5/18,10.3,8.07,11.52,17.85,15.73,10.5,15.26,8.9,14.36,13.39,22.39,14.55,17.56,9.99,9.13,15.59,17.82,15.59,12.17,7.76,14.79,16.73,15.65,16.95,6.13,16.06,10.42,21.9,17.33,3.06,31.81,5.28,40.3,7.73,4.24,11.51,26.94,20.76,15.95,15.63,3.52,6.93,4.69,3.24,5.54
2016/5/19,10.25,8.03,11.44,17.85,15.6,10.37,15.18,8.86,14.32,13.19,22.25,14.5,17.35,9.89,9,15.53,17.81,15.8,12.14,7.75,14.68,16.68,15.65,17.04,6.1,16.03,10.34,21.87,17.24,3.07,31.83,5.23,40.3,7.57,4.24,11.45,26.91,20.57,15.93,15.53,3.51,6.89,4.7,3.23,5.5
2016/5/20,10.3,8.09,11.66,18,15.81,10.8,15.31,8.93,14.26,13.53,22.57,14.66,17.45,9.94,9,15.69,17.88,16.46,12.27,7.84,14.81,16.96,15.75,17.07,6.15,16.02,10.33,22.18,17.37,3.08,31.82,5.26,40.38,7.67,4.25,11.69,26.96,20.65,16.24,15.72,3.53,6.99,4.71,3.24,5.53
2016/5/23,10.28,8.08,11.6,17.9,15.86,10.73,15.31,9.04,14.22,13.38,22.42,14.68,17.55,9.95,8.87,15.73,17.52,16.33,12.35,7.83,14.91,17.07,15.73,17.09,6.15,15.94,10.31,22.62,17.41,3.09,31.83,5.26,40,7.67,4.26,11.65,26.86,20.68,16.49,15.68,3.54,6.99,4.74,3.26,5.53
2016/5/24,10.21,8,11.41,17.69,15.62,10.65,15.19,8.9,14.2,13.13,21.96,14.39,17.55,9.89,8.68,15.52,17.33,15.89,12.13,7.71,14.9,16.61,15.55,17.03,6.07,15.73,10.3,21.97,17.21,3.09,31.64,5.24,39.39,7.57,4.26,11.42,26.49,20.55,16.52,15.36,3.53,6.84,4.75,3.24,5.48
2016/5/25,10.23,8,11.42,17.66,15.64,10.64,15.27,9,14.19,13.05,21.98,14.44,17.67,9.92,8.86,15.55,17.55,15.82,12.16,7.51,14.87,16.63,15.53,17.2,6.05,15.8,10.31,22.08,17.22,3.1,31.61,5.26,39.25,7.55,4.26,11.39,26.58,20.48,16.94,15.38,3.55,6.84,4.76,3.23,5.49
2016/5/26,10.22,8.01,11.45,17.65,15.65,10.65,15.31,9.26,14.25,13.33,22.05,14.42,17.7,9.93,8.9,15.57,17.69,16.01,12.23,7.56,14.98,16.71,15.59,17.18,6.03,15.79,10.32,22.15,17.29,3.1,31.63,5.27,39.59,7.58,4.28,11.43,26.61,20.72,17.05,15.52,3.55,6.85,4.77,3.23,5.49
2016/5/27,10.27,7.98,11.42,17.61,15.64,10.49,15.33,9.14,14.29,13.17,21.84,14.62,17.74,9.92,8.91,15.52,17.66,15.85,12.2,7.58,14.85,16.57,15.51,17.1,5.98,15.77,10.3,21.99,17.23,3.1,31.6,5.29,39.5,7.56,4.29,11.37,26.66,20.61,16.97,15.44,3.55,6.8,4.78,3.24,5.54
2016/5/30,10.28,8.03,11.48,17.53,15.58,10.54,15.35,9.31,14.26,13.43,21.86,14.6,17.95,9.95,8.95,15.67,17.84,15.87,12.22,7.55,15.01,16.58,15.52,17.16,5.97,15.87,10.53,22.05,17.33,3.13,31.91,5.38,39.78,7.58,4.3,11.47,26.88,20.75,16.99,15.44,3.6,6.77,4.8,3.27,5.59
2016/5/31,10.55,8.54,12.45,19.28,17.12,7.66,16.45,10.07,14.9,14.77,24.05,15.64,18.29,10.2,9.09,16.79,18,17.46,13.14,8.11,15.85,17.71,16.57,17.89,6.42,16.2,10.76,24.26,18.39,3.19,32.72,5.53,42.28,8.17,4.36,12.62,27.29,21.62,18.48,16.96,3.71,7.39,4.88,3.36,5.8
2016/6/1,10.48,8.4,12.22,19.07,16.75,7.73,16.18,10.11,14.7,15.35,24.11,15.28,18.19,10.18,8.98,16.57,17.83,17.2,12.94,7.97,15.6,17.36,16.35,17.77,6.31,16.14,10.64,23.85,18.26,3.16,32.29,5.5,41.96,8.03,4.34,12.49,27.04,21.6,18.08,16.67,3.7,7.23,4.87,3.34,5.78
2016/6/2,10.46,8.43,12.36,19.28,16.82,7.82,16.27,10.32,14.74,16.07,24.8,15.42,18.02,10.16,8.97,16.6,17.73,17.27,13.09,8,15.57,17.35,16.39,17.91,6.39,16.08,10.64,24.05,18.27,3.16,32.21,5.48,41.99,8.09,4.34,12.52,26.91,21.6,18.35,16.8,3.68,7.27,4.87,3.33,5.73
2016/6/3,10.5,8.45,12.54,19.41,16.84,7.75,16.39,10.35,14.76,15.98,24.77,15.48,18.01,10.16,8.99,16.62,17.78,17.14,13.2,7.96,15.46,17.27,16.44,17.94,6.35,16.16,10.7,24.07,18.32,3.19,32.34,5.55,42.01,8.04,4.37,12.57,27.08,21.65,18.65,16.72,3.72,7.28,4.9,3.34,5.72
2016/6/6,10.51,8.37,12.34,19.18,16.68,7.67,16.24,10.21,14.6,15.86,24.55,15.32,18.02,10.12,9.01,16.46,17.64,17.08,13.08,7.88,15.42,17.16,16.24,17.88,6.28,15.41,10.61,23.86,18.25,3.18,32.11,5.54,41.47,7.93,4.38,12.47,27.07,21.38,18.65,16.6,3.7,7.19,4.93,3.34,5.69
2016/6/7,10.52,8.37,12.43,19.3,16.72,7.7,16.31,10.27,14.75,16.24,24.8,15.39,18.02,10.12,9,16.49,17.8,17.19,13.11,7.92,15.44,17.33,16.3,9.74,6.29,15.4,10.61,24.1,18.34,3.17,32.14,5.55,41.71,8.01,4.4,12.63,27.08,21.39,18.58,16.67,3.7,7.43,4.95,3.35,5.71
2016/6/8,10.5,8.37,12.4,19.66,12.97,7.58,16.23,10.13,14.68,16.01,24.73,15.57,17.99,10.11,9,16.39,17.77,17.19,12.88,7.86,15.43,17.62,16.27,9.56,6.21,15.4,10.64,23.83,17.73,3.18,32.15,5.54,41.19,7.92,4.39,12.86,27.03,21.47,17.99,16.59,3.7,7.35,4.91,3.36,5.69
2016/6/13,10.33,8.01,11.72,18.16,12.93,7.02,15.46,9.65,14.15,14.52,23.13,15.31,17.78,9.97,8.95,15.61,17.32,16.41,12.22,7.52,14.85,16.64,15.45,9.27,5.91,15.3,10.33,22.21,16.89,3.15,31.8,5.47,39.56,7.49,4.37,12.04,26.87,20.68,17.23,15.63,3.63,6.96,4.87,3.3,5.51
2016/6/14,10.4,8.04,11.79,18.35,12.93,7.12,15.51,9.95,14.25,15.02,23.29,16.19,17.79,10,9.03,15.7,17.38,17.16,12.3,7.55,14.95,16.91,15.49,9.32,5.97,15.36,10.38,22.59,17.26,3.16,31.98,5.5,40.1,7.32,4.4,12.26,26.93,20.83,17.28,15.75,3.65,7,4.91,3.32,5.57
2016/6/15,10.44,8.14,12.31,18.72,12.92,2.39,15.74,10.36,14.47,15.23,23.81,16.41,17.74,9.99,9.05,15.92,17.39,17.33,12.52,7.67,15,17.3,15.74,9.34,6.06,15.37,10.37,23.05,17.42,3.16,31.98,5.52,40.42,7.31,4.39,12.8,26.89,20.94,17.54,16.13,3.66,7.17,4.9,3.32,5.61
2016/6/16,8.57,8.02,12.11,18.3,12.91,2.37,15.42,10.08,14.27,14.89,23.44,16.08,17.8,9.93,9.02,15.64,17.4,17.04,12.27,7.55,14.96,17.24,15.62,9.22,5.96,15.38,10.31,22.69,17.06,3.16,31.97,5.49,39.77,7.27,4.37,12.22,26.96,20.79,17.32,15.84,3.63,7.04,4.89,3.3,5.57
2016/6/17,8.58,8.07,12.3,18.48,12.91,2.36,15.57,10.34,14.3,15.24,23.45,16.31,17.77,9.93,9.08,15.67,17.5,17.46,12.42,7.58,15.06,16.89,15.49,9.27,5.98,15.43,10.31,22.8,17.3,3.17,31.98,5.55,40.05,7.26,4.37,12.5,27.1,20.39,17.5,15.99,3.64,7.09,4.9,3.31,5.56
2016/6/20,8.6,8.09,12.42,18.32,12.91,2.33,15.76,10.34,14.32,15.5,23.3,16.8,17.85,9.96,9.05,15.66,17.51,17.6,12.38,7.56,15.07,16.67,15.54,9.24,5.98,15.49,10.32,22.92,17.33,3.18,32.12,5.55,40.05,7.16,4.39,12.6,27.11,20.42,17.64,15.96,3.62,7.14,4.92,3.32,5.55
2016/6/21,8.61,8.18,12.41,18.42,12.91,2.32,15.92,10.9,14.42,15.83,23.49,17.1,17.78,9.97,9.08,15.84,17.54,17.4,12.51,7.58,15.18,16.74,15.79,9.36,6.03,15.44,10.34,23.11,17.41,3.17,32.06,5.55,40.07,7.24,4.41,12.59,27.1,20.39,17.82,16.14,3.64,7.19,4.94,3.34,5.57
2016/6/22,8.73,8.26,12.87,18.94,12.92,2.32,16.3,11.22,14.64,16.37,24.1,17.99,17.89,10,9.08,16.06,17.5,17.64,12.8,11.86,15.36,16.9,16.06,9.4,6.12,15.47,10.35,23.64,17.64,3.17,32.08,5.57,40.28,7.29,4.44,13.09,27,20.6,18.26,16.48,3.67,7.34,4.97,3.36,5.6
2016/6/23,8.66,8.21,12.84,19.12,12.93,2.32,16.22,11.11,14.63,16.36,23.91,17.74,15.72,9.95,9.09,15.96,17.26,17.39,13.26,11.87,15.39,16.71,15.92,9.36,6.05,15.35,10.35,23.35,17.48,3.18,32,5.59,40.06,7.22,4.44,12.99,26.71,20.55,18.17,16.56,3.67,7.29,5.01,3.37,5.64
2016/6/24,8.57,8.07,12.64,19.26,12.94,7.3,15.99,10.93,14.39,16.32,23.73,16.66,15.28,9.85,8.84,15.69,17.25,17.1,12.9,7.2,15,16.45,15.8,9.28,5.94,15.25,10.36,23.07,17.2,3.17,31.55,5.53,39.42,7.21,4.4,12.74,26.72,20.77,17.94,16.22,3.64,7.23,4.96,3.16,5.59
2016/6/27,8.61,8.16,13,20.89,12.97,7.39,16.44,11.39,14.6,16.62,24.53,17.2,15.31,9.9,8.87,15.94,17.28,17.46,13.28,7.19,15.3,16.7,16.14,9.33,6.06,15.25,10.35,23.52,17.25,3.17,31.68,5.56,39.79,7.3,4.42,13.17,26.72,20.65,18.3,16.52,3.69,7.56,4.99,3.18,5.6
2016/6/28,8.63,8.24,13.19,21.25,12.99,7.5,16.74,11.77,14.59,17.11,26,17.53,15.28,9.88,8.84,16.19,17.29,17.94,13.67,7.26,15.37,16.83,16.36,9.26,6.13,15.25,10.37,24.1,17.3,3.17,31.85,5.57,40.14,7.38,4.42,13.45,26.73,20.71,18.68,16.89,3.71,7.72,5,3.17,5.6
2016/6/29,8.69,8.26,12.88,20.81,13,7.42,16.68,11.63,14.89,16.78,25.77,17.48,15.5,9.93,9.14,16.16,17.45,17.75,13.52,7.24,15.45,16.75,16.46,9.37,6.12,15.31,10.38,24.36,17.36,3.18,32.16,5.61,40.67,7.37,4.42,13.35,26.9,20.92,18.54,16.79,3.74,7.63,5.01,3.19,5.7
2016/6/30,8.7,8.41,12.91,20.76,13.02,7.39,16.76,11.6,14.78,16.56,25.86,17.25,15.57,9.89,8.93,16.23,17.5,17.82,13.48,7.26,15.42,16.81,16.5,9.39,6.13,15.24,10.37,24.44,17.79,3.2,32.04,5.63,40.4,7.39,4.44,13.4,27.04,20.82,18.92,16.94,3.76,7.66,4.75,3.21,5.67
2016/7/1,8.71,8.39,12.88,20.59,20.98,7.26,16.59,11.45,14.84,16.68,25.53,17.13,15.92,9.91,8.93,16.13,17.63,17.63,13.38,7.3,15.41,16.71,16.57,9.43,6.13,15.35,10.46,24.07,17.68,3.22,32.18,5.66,40.61,7.38,4.47,13.39,27.03,20.83,18.88,16.83,3.81,7.61,4.76,3.22,5.67
2016/7/4,8.81,8.65,13.1,20.95,21.06,7.45,17.1,11.74,15.35,16.84,25.96,17.38,15.93,10.05,9.02,16.6,17.72,18.15,13.78,7.44,15.85,17.04,17.25,9.63,6.25,15.47,10.61,24.77,18.13,3.27,32.44,5.73,41.42,7.64,4.54,13.84,27.43,21.33,20.4,17.73,3.82,7.87,4.8,3.25,5.73
2016/7/5,8.81,8.79,13.09,20.89,21.08,7.46,17.13,11.61,15.31,16.59,25.77,17.28,15.79,10.03,8.97,16.58,17.56,18.1,13.68,7.47,15.85,17.05,17.24,9.7,6.26,15.42,10.59,24.54,18.09,3.27,32.07,5.75,41.13,7.65,4.55,13.78,27.12,21.33,20.49,17.63,3.8,7.82,4.81,3.25,5.75
2016/7/6,8.79,6.34,13.31,20.8,21.09,7.49,17.1,11.42,15.31,16.4,25.68,17.03,15.64,10.04,8.93,16.55,17.42,18,13.76,7.5,15.74,17.11,17.47,9.69,6.25,15.31,10.54,24.53,18.12,3.28,31.99,5.75,41.04,7.69,4.56,13.87,26.87,21.2,20.2,17.59,3.81,7.85,4.81,3.25,5.74
2016/7/7,8.78,6.35,13.27,20.79,21.11,7.52,17.1,11.25,15.2,16.52,25.65,17.05,15.57,10.02,8.96,16.6,17.51,17.92,13.77,7.53,15.79,17.74,17.46,9.6,6.27,15.29,10.65,24.3,18.06,3.1,31.95,5.84,40.78,7.71,4.59,14.11,26.91,21.35,19.9,17.56,3.84,7.84,4.81,3.26,5.76
2016/7/8,8.74,6.34,13.27,20.83,17.35,7.59,17.05,11.31,15.1,16.63,26.21,17.24,15.45,9.64,8.93,16.59,17.39,18.13,13.73,7.51,15.83,17.49,17.31,9.56,6.29,15.23,10.57,24.36,18.07,3.07,31.78,5.81,40.54,7.69,4.29,14.14,26.73,21.15,20.1,17.56,3.82,7.85,4.75,3.23,5.72
2016/7/11,8.75,6.33,13.14,20.65,18.07,7.62,17.03,11.17,15.35,16.36,25.99,17.01,15.43,9.66,8.99,16.55,17.48,17.82,13.61,7.5,15.8,17.28,17.44,9.57,6.27,15.22,8.56,24.11,18.07,3.08,31.79,5.8,40.79,7.56,4.27,14.16,26.81,21.12,20.17,17.66,3.84,7.73,4.8,3.25,5.72
2016/7/12,8.88,6.43,13.41,21.47,19.88,7.9,17.38,11.49,15.15,16.8,27.35,17.12,15.64,9.75,9.13,16.93,17.71,18.45,13.88,7.59,16.14,17.62,17.76,9.78,6.4,15.38,8.62,24.95,18.46,3.13,32.41,5.88,42.5,7.74,4.34,14.87,27.27,21.42,20.76,18.29,3.9,7.88,4.95,3.3,5.83
2016/7/13,8.99,6.44,13.4,21.15,19.77,7.81,17.4,11.42,15.53,16.53,26.99,17.08,15.79,9.88,9.16,16.94,17.05,18.32,13.91,7.71,16.37,17.63,17.64,10.06,6.45,15.48,8.67,25.07,18.56,3.15,32.46,5.64,42.59,8.05,4.35,14.76,27.35,21.67,21.22,18.16,3.75,7.87,5.06,3.34,5.96
2016/7/14,8.94,6.42,13.4,21.2,19.94,7.77,17.36,11.35,15.7,16.38,26.94,16.87,15.7,9.83,9.3,16.96,17.09,18.38,13.93,7.67,16.42,17.52,17.7,10.05,6.56,15.41,8.62,24.96,18.46,3.12,32.49,5.6,42.34,8.12,4.31,15.08,27.38,21.6,21.16,18.29,4.16,7.87,5.01,3.32,6.02
2016/7/15,8.99,6.4,13.21,20.89,19.63,7.81,17.19,11.23,15.7,16.17,26.71,16.77,15.71,9.88,9.25,16.82,17.14,18.25,13.84,7.59,15.77,17.37,17.49,10.11,6.47,15.53,8.6,24.6,18.33,3.12,32.59,5.62,42.14,8.02,4.32,14.86,27.44,21.69,20.83,18,3.82,7.77,5.09,3.33,6.06
2016/7/18,9.04,6.35,12.83,20.22,18.89,7.58,16.75,10.96,15.88,15.52,26.09,16.36,15.77,9.98,9.54,16.52,17.26,18.04,13.48,7.43,15.44,17.16,17.18,10.36,6.32,15.59,8.65,24.04,18.16,3.12,32.69,5.69,41.89,7.86,4.34,14.23,27.42,21.64,20.02,17.61,3.87,7.54,5.18,3.34,6.26
2016/7/19,8.97,6.4,12.93,20.37,19.09,7.62,16.8,10.97,15.62,15.68,26.66,16.68,15.73,9.88,9.5,16.6,17.12,18.12,13.6,7.47,15.64,17.32,17.34,10.2,6.38,15.46,8.58,24.21,18.26,3.1,32.38,5.65,41.29,7.9,4.3,14.41,27.13,21.33,20.3,17.8,3.82,7.61,5.13,3.32,6.17
2016/7/20,8.96,6.4,12.87,20.21,18.79,7.55,16.73,10.85,15.52,15.56,26.37,16.55,15.75,9.84,9.29,16.56,17.07,18.19,13.53,7.51,15.62,17.21,17.2,10.1,6.33,15.48,8.51,24.04,18.19,3.09,32.31,5.62,40.91,7.84,4.28,14.17,27.27,21.26,20.08,17.63,3.81,7.48,5.05,3.3,6.13
2016/7/21,8.99,6.42,12.96,20.37,19.76,7.58,16.84,10.87,15.81,15.58,26.46,16.66,15.83,9.87,9.31,16.7,17.24,18.25,13.76,7.54,15.74,17.29,17.39,10.39,6.36,15.59,8.52,24.18,18.28,3.1,32.55,5.63,41.19,7.87,4.28,14.32,27.45,21.36,20.48,17.75,3.8,7.55,5.07,3.3,6.14
2016/7/22,8.94,6.34,12.89,20.33,19.37,7.45,16.73,10.69,15.56,15.42,26.57,16.42,15.63,9.87,9.22,16.62,17.08,18,13.72,7.48,15.53,17.11,17.23,10.35,6.28,15.46,8.42,23.96,18.08,3.09,32.3,5.57,40.73,7.85,4.28,14.3,27.1,21.15,20.19,17.6,3.82,7.48,5.02,3.3,6.13
2016/7/25,8.98,6.35,12.88,20.32,18.94,7.38,16.69,10.65,15.46,15.36,26.11,16.5,15.69,9.95,9.19,16.57,17.12,17.85,13.66,7.47,15.57,17.1,17.17,10.32,6.29,15.75,8.4,23.96,18.13,3.1,32.3,5.59,40.49,7.94,4.29,14.4,27.1,21.12,20.03,17.55,3.88,7.48,5.03,3.33,5.85
2016/7/26,9.11,6.43,13.03,20.98,19.56,7.45,16.92,10.89,15.73,15.65,26.51,16.74,15.74,10,9.23,16.82,17.17,18.03,13.9,7.57,15.74,17.24,17.59,10.54,6.38,15.73,8.44,24.24,18.32,3.12,32.52,5.61,41,8.03,4.31,14.59,27.08,21.25,20.35,17.85,3.92,7.58,5.08,3.36,5.9
2016/7/27,9.01,6.22,12.4,19.61,19.09,7.03,16.39,10.44,15.44,14.67,25,16.16,15.87,9.95,9.24,16.65,17.37,17.43,13.4,7.44,15.89,16.83,17.26,10.38,6.25,15.71,8.47,23.19,17.82,3.12,32.79,5.68,40.77,7.79,4.31,14.02,27.6,21.42,19.94,17.13,3.88,7.4,5.05,3.34,5.93
2016/7/28,9.08,6.19,12.25,19.36,18.44,6.95,16.21,10.18,15.23,14.2,24.38,15.91,15.68,9.87,9.13,16.31,17.14,16.83,13.09,7.33,15.46,16.5,16.9,10.19,6.14,15.69,8.4,22.62,17.77,3.1,32.45,5.62,40.02,7.75,4.29,13.74,27.16,21.13,19.29,16.9,3.82,7.25,5.03,3.33,5.87
2016/7/29,9.2,6.18,12.1,19.16,18.08,6.87,16.25,10.34,15.42,14.17,24.39,16,15.7,9.92,9.16,16.22,17.16,16.6,12.91,7.25,15.26,16.47,16.8,10.33,6.1,15.68,8.4,22.24,17.69,3.11,32.37,5.62,39.76,7.71,4.3,13.73,26.79,20.94,18.85,16.88,3.84,7.18,5.06,3.34,5.99
2016/8/1,9.28,6.13,11.95,18.84,18.09,6.77,16.17,10.42,15.4,13.79,24.14,16.15,15.8,10,9.22,16.15,17.18,16.44,12.8,7.26,15.18,16.23,16.55,10.3,6.04,15.61,8.41,21.86,17.49,3.12,32.28,5.65,39.65,7.62,4.33,13.3,26.7,20.74,18.75,16.64,3.86,7.09,5.09,3.35,6.02
2016/8/2,9.25,6.19,12.01,18.93,18.15,6.81,16.23,10.37,15.25,14.05,24.27,16.02,15.75,9.96,9.2,16.21,17.15,16.67,12.88,7.31,15.21,16.31,16.57,10.2,6.08,15.49,8.38,22.1,17.6,3.12,32.28,5.65,39.74,7.64,4.34,13.28,26.74,20.8,18.91,16.72,3.84,7.13,5.09,3.36,5.95
2016/8/3,9.18,6.17,11.98,19.04,18.13,6.77,16.21,10.29,15.27,13.99,24.08,15.94,15.67,9.9,9.15,16.15,17.07,16.62,12.8,7.31,15.22,16.28,16.42,10.1,6.06,15.45,8.35,22,17.59,3.11,32.18,5.61,39.54,7.6,4.33,13.21,26.71,20.66,19.23,16.71,3.82,7.12,5.06,3.34,5.9
2016/8/4,8.99,6.19,12.21,19.04,18.33,6.79,16.26,10.38,15.35,14.03,24.17,16.05,15.59,9.92,9.14,16.21,17.06,16.71,12.84,7.3,15.21,16.34,16.48,10.06,6.09,15.38,8.38,22.16,17.58,3.12,32.15,5.58,39.66,7.6,4.33,13.33,26.73,20.6,19.13,16.84,3.82,7.15,5.03,3.32,5.89
2016/8/5,9.04,6.21,12.16,19.27,18.16,6.86,16.59,10.49,15.8,14.05,24.15,15.97,15.73,10.06,9.3,16.24,17.1,16.63,12.91,7.29,15.28,16.35,16.59,10.28,6.08,15.51,8.47,22.14,17.64,3.12,32.18,5.61,39.83,7.6,4.33,13.22,26.71,20.57,18.7,16.81,3.84,7.17,5.05,3.33,5.96
2016/8/8,9.11,6.24,12.3,19.52,18.24,6.93,16.7,10.58,15.74,14.14,24.28,16.33,15.74,10.04,9.23,16.34,17.13,16.84,13.2,7.31,15.38,16.43,16.74,10.25,6.12,15.57,8.47,22.21,17.76,3.12,32.27,5.62,40.11,7.67,4.34,13.38,26.85,20.78,18.77,17.01,3.84,7.23,5.08,3.34,6
2016/8/9,9.15,6.26,12.35,19.67,18.4,6.98,16.82,10.63,15.82,14.73,24.65,16.36,15.79,10.06,9.24,16.43,17.17,16.99,13.21,7.33,15.51,16.53,16.77,10.31,6.17,15.63,8.48,22.49,17.88,3.13,32.54,5.63,40.23,7.74,4.37,13.54,26.94,20.83,19.01,17.13,3.86,7.28,5.1,3.36,6.06
